id,rating,rank,results1,results2,results3,results4,results5,games,winrate,after_game_period
40823,,,,,,,,,,
40824,,,,,,,,,,
40825,,,1.0,0.0,1.0,0.0,1.0,17.0,0.5294117647058824,1.0
40826,,,,,,,,,,
40827,,,,,,,,,,
40828,,,,0.0,0.0,1.0,0.0,4.0,0.25,67.0
40829,,,,,,,,,,
40830,,,,,,,,,,
40831,,,,,,0.0,0.0,2.0,0.0,36.0
40832,,,,,,,,,,
40833,,,,,,,,,,
40834,,,,,,,,,,
40835,,,,,,,,,,
40836,,,,,,,,,,
40837,,,,,,,,,,
40838,,,,,,,,,,
40839,,,,,,,1.0,1.0,1.0,1.0
40840,,,,,,,,,,
40841,,,,,,,,,,
40842,,,,,,,1.0,1.0,1.0,1.0
40843,,,,,,,,,,
40844,,,,,,,1.0,1.0,1.0,1.0
40845,,,,,,,,0.0,,
40846,,,,,,,0.0,1.0,0.0,370.0
40847,,,,,,,0.0,1.0,0.0,370.0
40848,,,,,,,,0.0,,
40849,,,,,,,,,,
40850,,,,,,,,0.0,,
40851,,,,,,,,,,
40852,,,,,,,,,,
40853,,,1.0,0.0,0.0,0.0,1.0,15.0,0.26666666666666666,3.0
40854,,,,,,,,,,
40896,,,,,,,,,,
41039,,,,,,,,,,
41040,,,,,,,,,,
41041,,,,,,,,,,
41042,,,,,,,,,,
41043,,,,,,,,,,
41044,,,,,,,,,,
41045,,,,0.0,1.0,0.0,1.0,4.0,0.5,2.0
41046,,,,,,0.0,0.0,2.0,0.0,251.0
41047,,,,,,,,,,
41048,,,,,,,,0.0,,
41049,,,,,,,,,,
41050,,,,,,,,,,
41051,,,,,,,,,,
41052,,,,,,,,,,
41053,,,,,,,,,,
41054,,,,,,,,,,
41055,,,,,,,,,,
41056,,,,,,,,0.0,,
41057,,,,,,,,,,
41058,,,,,0.0,0.0,0.0,3.0,0.0,14.0
41059,,,,,,,,,,
41060,,,,,,,,,,
41061,,,,,,,,,,
41062,,,,,,,,,,
41063,,,,,,,,,,
41064,,,,,,,,,,
41065,,,,,,,,,,
41066,,,0.0,0.0,1.0,0.0,1.0,6.0,0.3333333333333333,2.0
41067,,,,,,,,,,
41068,,,,,,,,,,
41069,,,,,,,,,,
41070,,,,,,,,,,
41071,,,,,,1.0,1.0,2.0,1.0,1.0
41072,,,,,,,,,,
41073,,,,,0.0,0.0,0.0,3.0,0.0,7.0
41074,,,,,,,,,,
41075,,,,,,,,,,
41076,,,,,,,,,,
41077,,,,,,,,,,
41078,,,,,,,,,,
41079,,,,,,,,0.0,,
41080,,,,,,,,,,
41081,,,,,,,,,,
41082,,,,,,,,,,
41083,,,,,,,,,,
41084,,,,,,,,,,
41085,,,,,,,,,,
41086,,,,,,,,,,
41087,,,,,,,,,,
41088,,,,,,,,0.0,,
41089,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
41209,,,,,,,,,,
41224,,,,,,,,,,
41271,,,,,,,,,,
41272,,,,,,,,,,
41273,,,,,,,,,,
41274,,,,,,,,,,
41275,,,,,,,,,,
41276,,,,,,,,,,
41277,,,,,,,,,,
41278,,,,,,,,,,
41279,,,,,,,,,,
41280,,,,,,,,,,
41281,,,,,,,,,,
41282,,,,,,,,,,
41283,,,,,,,,,,
41284,,,,,,,,,,
41285,,,,,,,,,,
41286,,,,,,,,,,
41287,,,,,,,,,,
41288,,,,,,,,,,
41289,,,,,,,,,,
41290,,,,,,,,,,
41291,,,,,,,,,,
41292,,,,,,,,,,
41293,,,,,,,,,,
41294,,,,,,,,,,
41295,,,,,,,,,,
41296,,,,,,,,,,
41297,,,,,,,0.0,1.0,0.0,357.0
41298,,,,,,,,,,
41299,,,,,,,,,,
41300,,,,,,,,,,
41301,,,,,,,,,,
41320,,,,,,,,,,
41321,,,,,,,,,,
41412,,,,,,,,,,
41433,,,,,,,,,,
41457,,,,,,,,,,
41458,,,,0.0,0.0,0.0,0.0,4.0,0.0,90.0
41459,,,,,,,0.0,1.0,0.0,365.0
41460,,,,,,,,,,
41461,,,,,,,,,,
41462,,,,,,,0.0,1.0,0.0,192.0
41463,,,,,,,,,,
41464,,,,,,,,,,
41465,,,,,,,,,,
41466,,,,,,,,,,
41467,,,,,,,,,,
41468,,,,,,,,,,
41469,,,,,,,,,,
41470,,,,,,,,,,
41471,,,,,,,,,,
41472,,,,,,,,0.0,,
41473,,,,,,,,,,
41474,,,,,,,,,,
41476,,,,,,,,,,
41477,,,,,,,,,,
41478,,,,,,,,,,
41479,,,,,,,,,,
41480,,,,,,,,,,
41481,,,,,,,,0.0,,
41482,,,,,,,,0.0,,
41483,,,,,,,,,,
41484,,,,,,,,,,
41485,,,,,,,,,,
41486,,,,,,,,,,
41487,,,,,,,,0.0,,
41488,,,,,,,,,,
41489,,,,,,,,,,
41490,,,,,,,,,,
41491,,,,,,,,,,
41492,,,,,,,,,,
41493,,,,,,,,,,
41494,,,,,,,,,,
41495,,,,,,,,,,
41496,,,,,,,,,,
41497,,,,,,,,,,
41498,,,,,,,,,,
41499,,,,,,,,,,
41500,,,,,,,,,,
41501,,,,,,,,,,
41502,,,,,,,,,,
41503,,,,,,,,,,
41504,,,,,,,,,,
41505,,,,,,,,,,
41506,,,,,,,,,,
41507,,,,,,,,,,
41508,,,,,,,,,,
41509,,,,,,,,,,
41510,,,,,,,,0.0,,
41511,,,,,,,,,,
41512,,,,,,,,,,
41513,,,,,,,,,,
41514,,,,,,,,,,
41516,,,,,,,,0.0,,
41517,,,,,,,0.0,1.0,0.0,701.0
41518,,,,,,0.0,1.0,2.0,0.5,1.0
41519,,,,,,,,0.0,,
41555,,,,,,,,,,
41556,,,1.0,0.0,0.0,0.0,1.0,5.0,0.4,2.0
41557,,,,,,,,,,
41571,,,,,,,,0.0,,
41676,,,,,,,,,,
41677,,,,,,,,,,
41678,,,,,0.0,1.0,0.0,3.0,0.3333333333333333,119.0
41679,,,,,,,,,,
41680,,,0.0,0.0,1.0,0.0,0.0,28.0,0.32142857142857145,13.0
41681,,,,,,,,,,
41682,,,,,,,,,,
41683,,,,,,,,,,
41684,,,,,,,,,,
41685,,,,,,,,,,
41686,,,,,,,,,,
41687,,,,,,,,,,
41688,,,,,,,,,,
41689,,,,,,,,,,
41690,,,,,,,,,,
41691,,,,,,,,,,
41692,,,,,,,,0.0,,
41693,,,,,,,,,,
41694,,,,,,,,,,
41695,,,,,,,,,,
41742,,,,,,,,,,
41743,,,,,,,,,,
41744,,,,,,0.0,0.0,2.0,0.0,7.0
41745,,,0.0,0.0,0.0,0.0,1.0,6.0,0.16666666666666666,2.0
41746,,,,,,,,,,
41747,,,0.0,0.0,1.0,1.0,1.0,32.0,0.5625,1.0
41853,,,,,,,,,,
41864,,,,,,,,,,
41872,,,,,,,,,,
41873,,,,,,,,,,
41874,,,,,,,,,,
41875,,,,,,,,,,
41876,,,,,,,,,,
41877,,,,1.0,0.0,0.0,1.0,4.0,0.5,2.0
41878,,,,,,,,,,
41879,,,,,,,,,,
41880,,,,,,,,,,
41881,,,,,,,,,,
41882,,,,,,,,,,
41883,,,,1.0,0.0,0.0,0.0,4.0,0.25,6.0
41884,,,,,,,0.0,1.0,0.0,183.0
41885,,,,,,,,,,
41886,,,,,,,,,,
41887,,,,,,,,,,
41888,,,0.0,1.0,0.0,0.0,1.0,19.0,0.2631578947368421,2.0
41889,,,,,,,,,,
41890,,,,,,,,,,
41891,,,,,,,,,,
41892,,,,,,,,,,
41893,,,,,,,,0.0,,
41894,,,,,,,,,,
41895,,,,,,,,,,
41896,,,,,,,,,,
41897,,,,,,,,,,
41898,,,,,,,,,,
41899,,,,,,,,,,
41900,,,,,,,,,,
41901,,,,,,,,0.0,,
41902,,,,,,,,,,
41903,,,,,,,,,,
41904,,,,,,,,,,
41905,,,,,,,,,,
41906,,,,,,,,,,
41907,,,,,,,,0.0,,
41908,,,,,,,,,,
41909,,,,,,,,,,
41910,,,,,,,,,,
41911,,,,,,,,,,
41912,,,0.0,1.0,0.0,0.0,1.0,6.0,0.5,1.0
41913,,,0.0,0.0,1.0,0.0,1.0,8.0,0.375,2.0
41955,,,,,,,,,,
41956,,,,,,,,0.0,,
41957,,,,,,,,0.0,,
41958,,,,,,0.0,0.0,2.0,0.0,7.0
41959,,,,,,,,0.0,,
41960,,,,,,,,,,
41961,38.0,664.0,1.0,0.0,0.0,0.0,1.0,47.0,0.5319148936170213,1.0
41962,,,,,,,,,,
41963,,,,,,,,,,
41964,31.0,708.0,1.0,0.0,1.0,0.0,0.0,46.0,0.5217391304347826,33.0
41965,,,,,,0.0,0.0,2.0,0.0,6.0
41966,,,,,,,,,,
42033,,,,,,,,,,
42037,,,,,,,,,,
42061,,,,,,,,,,
42113,,,,,,,,,,
42114,,,,,,,,,,
42115,,,,,,,,,,
42116,,,,,,,,,,
42117,,,,,,,,,,
42118,,,,,,,,,,
42119,,,,,,,,,,
42120,,,,,,,,,,
42121,,,,,,0.0,0.0,2.0,0.0,8.0
42122,,,,,,,,,,
42123,,,,,,0.0,0.0,2.0,0.0,16.0
42124,,,,,,,,,,
42125,,,,,,,,,,
42126,,,,,,,,,,
42127,,,,,,,,,,
42128,,,,,,,,,,
42129,,,,,,,,,,
42130,,,,,,,,,,
42131,,,,,,,,,,
42132,,,,,,,,,,
42133,,,,,,,,,,
42134,,,,,,,,,,
42135,,,,,,,,,,
42136,,,,,,,,,,
42137,,,,,1.0,0.0,0.0,3.0,0.3333333333333333,22.0
42138,,,,,,,,,,
42139,,,,,,,,,,
42140,,,,,,,,,,
42141,,,,,,,,,,
42142,,,,,,,,,,
42143,,,,,,,,,,
42144,,,,,,,,,,
42145,,,,,,,,,,
42146,,,,,,,,0.0,,
42147,,,,,,,,,,
42148,,,,,,,,,,
42149,,,,,,,,,,
42150,,,,,0.0,0.0,0.0,3.0,0.0,64.0
42151,,,,,,,,,,
42152,,,,,,,,,,
42153,,,,,,,,,,
42154,,,,,,,,,,
42155,,,,,,,,,,
42156,,,,,,,,,,
42157,,,,,,,,,,
42158,,,,,,,,,,
42159,,,0.0,1.0,0.0,0.0,0.0,7.0,0.14285714285714285,6.0
42160,,,,,,,,,,
42161,,,,,,,,,,
42162,,,,,,,,,,
42163,,,,,,,,,,
42164,,,,,,,,,,
42165,,,,,,,,,,
42166,,,,,,,,,,
42167,,,,,,,,,,
42168,,,,,,,,,,
42169,,,,,,,,,,
42170,,,,,,,,,,
42171,,,,,,,,,,
42172,,,,,,,,,,
42173,,,,,,,,,,
42174,,,,,,,0.0,1.0,0.0,104.0
42175,,,,,,,,,,
42176,,,,,,,,,,
42177,,,,,,,,,,
42178,,,,,,,,,,
42179,,,,,,,,0.0,,
42180,,,,,,,,,,
42181,,,,,,,,,,
42182,,,,,,,,,,
42183,,,,,,,,,,
42184,,,,,,,,,,
42185,,,,,,,,,,
42186,,,,,,,,,,
42187,,,,,,,,,,
42188,,,,,,,,,,
42189,,,,,,,,,,
42190,,,,,,,,,,
42191,,,,,,,,,,
42192,,,,,,,,,,
42193,,,,,,,,,,
42194,,,,,,,,,,
42195,,,,,,,,,,
42196,,,,,,,,,,
42197,,,,,,,,,,
42198,,,,,,,,,,
42199,,,,,,,,0.0,,
42200,,,,,,,,0.0,,
42228,,,,,,,,,,
42229,17.0,878.0,0.0,0.0,0.0,1.0,0.0,32.0,0.46875,5.0
42230,,,,,,,,,,
42231,,,,,,,,,,
42232,,,,,,,,,,
42389,,,,,,,,,,
42390,,,,,,,,,,
42391,,,,,,,,,,
42392,,,,,,,,,,
42393,,,,,,,,,,
42394,,,,,,,,,,
42395,,,,,,,,,,
42396,,,,,,,,,,
42397,,,,,,,,,,
42398,,,,,,,,,,
42399,,,,,,,,,,
42400,,,,,,,,,,
42401,,,,,,,,,,
42402,,,,,,,,,,
42403,,,,,,,,,,
42404,,,,,,,,,,
42406,,,,,,,,0.0,,
42407,,,,,,,,,,
42408,,,,,,,,,,
42409,,,,,,,,,,
42410,,,,,,0.0,0.0,2.0,0.0,162.0
42411,,,,,,,,0.0,,
42412,,,,,0.0,0.0,0.0,3.0,0.0,47.0
42413,,,,,,,,,,
42414,,,,,,,,,,
42415,,,,,,,,,,
42416,,,,,,,,,,
42417,,,,,,,,,,
42418,,,,,,,,,,
42419,,,,,,,,0.0,,
42420,,,,,,,0.0,1.0,0.0,146.0
42421,,,,,,,,,,
42422,,,,,,,,,,
42423,,,,,,,,,,
42424,,,,1.0,0.0,1.0,0.0,4.0,0.5,12.0
42425,,,,,,,,,,
42426,,,,,,,,,,
42427,,,,,,,,,,
42428,,,,,,,,,,
42429,,,,,,,,,,
42430,,,,,,,,,,
42431,,,,,,,,,,
42432,,,,,,,,,,
42433,,,,,,,,,,
42434,,,,,,,,,,
42435,,,,,,,,,,
42436,,,,,,,0.0,1.0,0.0,169.0
42437,,,,,,,,,,
42438,,,,,,,,,,
42439,,,,,,,,,,
42440,,,,,,,,,,
42441,,,,,,,,,,
42442,,,,,,,,,,
42443,,,,,,,,,,
42444,,,,,,,,,,
42445,,,,,,,,,,
42446,,,,,,,,,,
42447,,,,,,,,,,
42448,,,,,,,,,,
42449,,,,,,,,,,
42450,,,,,,,,,,
42451,,,1.0,0.0,1.0,0.0,0.0,13.0,0.46153846153846156,48.0
42452,,,,,,,,,,
42453,,,,,,,,,,
42455,,,,,,,,0.0,,
42471,,,,,,,,,,
42472,,,,,,,,,,
42473,,,,,,,,,,
42474,,,,,,,,,,
42475,,,0.0,1.0,0.0,0.0,0.0,31.0,0.3548387096774194,7.0
42476,,,,,,,,0.0,,
42477,,,,,,,,0.0,,
42508,,,,,,,,,,
42509,,,,,,,,,,
42548,,,0.0,0.0,0.0,0.0,1.0,8.0,0.125,2.0
42624,,,,,,,,,,
42662,,,,,,,,,,
42664,,,,,,,,,,
42665,,,,,,,,,,
42666,,,,,,,,,,
42667,,,,,,,,,,
42668,,,,,,,,,,
42669,,,,,,,,,,
42670,,,,,,,,,,
42671,,,,,,,,,,
42672,,,,,,,,,,
42673,,,,,,,,,,
42674,,,,,,,,,,
42675,,,,,,,,,,
42676,,,,,,,,,,
42677,,,,,,,,,,
42678,,,,,,,,,,
42679,,,,,,,,,,
42680,,,,,,,,,,
42681,,,0.0,1.0,0.0,0.0,0.0,30.0,0.36666666666666664,99.0
42682,,,0.0,1.0,0.0,1.0,0.0,6.0,0.5,76.0
42683,,,,,,,,0.0,,
42684,,,,,,,,,,
42685,,,,,,,,,,
42686,,,,,,,,,,
42687,,,,,,,,,,
42688,,,,,,,,,,
42689,,,,,,,,0.0,,
42690,,,,,,,,,,
42691,,,,,0.0,0.0,1.0,3.0,0.3333333333333333,2.0
42692,,,,,,,,,,
42693,,,,,,,,,,
42694,,,,,,,,0.0,,
42695,,,,,,,,,,
42696,,,,,,,,,,
42697,,,,,,,,,,
42698,,,,,,,,,,
42699,,,,,,,,,,
42700,,,,,,,,,,
42701,,,,,,,,,,
42702,,,,,,,,,,
42703,,,,,,,,,,
42704,,,,,,,,,,
42705,,,0.0,1.0,0.0,0.0,0.0,9.0,0.3333333333333333,52.0
42706,,,,,,,,,,
42707,,,,,,,,,,
42708,,,,,,,,,,
42709,,,,,,,,,,
42710,,,,,,,,,,
42711,,,0.0,0.0,0.0,1.0,0.0,7.0,0.2857142857142857,90.0
42712,,,,,,,,,,
42713,,,,,1.0,0.0,0.0,3.0,0.3333333333333333,14.0
42737,,,1.0,0.0,1.0,1.0,0.0,22.0,0.2727272727272727,39.0
42738,,,,,,,,,,
42857,,,,,,,,,,
42858,,,,,,,,,,
42886,,,,,,,,,,
42917,,,,,,,,,,
42918,,,,,,,,,,
42919,,,,,,,,,,
42920,,,,,,,,,,
42921,,,,,,,0.0,1.0,0.0,7.0
42922,,,,,,,,,,
42923,,,,,,,,,,
42924,,,,,1.0,0.0,0.0,3.0,0.3333333333333333,266.0
42925,,,,,,,,,,
42926,,,,,,,,,,
42927,,,,,,,,,,
42928,,,,,,,,,,
42930,,,,,,,,,,
42931,,,,,,,,,,
42932,,,,,,,,,,
42933,,,,,,,,,,
42934,,,,,,,,,,
42935,,,,,,,,,,
42936,,,,,,,,,,
42937,,,,,,,,,,
42938,,,,,,,,,,
42939,,,,,,,,,,
42940,,,,,,,,,,
42941,,,,,,,,,,
42942,,,,,,,,,,
42943,,,,,,,,,,
42944,,,,,,,,,,
42945,,,,,,,,,,
42946,,,,,,1.0,0.0,2.0,0.5,5.0
42947,,,,,,,,,,
42948,,,,,,,,,,
42949,,,,,,,,,,
42950,,,,,,,,,,
42951,,,,,,,,,,
42952,,,,,,,,,,
42953,,,,,,,,,,
42954,,,,,,,,,,
42955,,,,,,,,,,
42956,,,,,,,,,,
42957,,,,0.0,0.0,1.0,0.0,4.0,0.25,133.0
42958,,,,,,,,,,
42959,,,,,,,,0.0,,
42960,,,,,,,,,,
42961,,,,,,,,,,
42962,,,,,,,,,,
42963,,,,,,,,0.0,,
42964,,,,,,,,,,
42965,,,,,,,,,,
42966,,,,,,,,,,
42967,,,,,,,,,,
42968,,,,,,,,,,
42969,,,,,,,,,,
42970,,,,,,,,0.0,,
42971,77.0,487.0,1.0,1.0,1.0,1.0,0.0,88.0,0.6136363636363636,3.0
42978,,,,,,,,,,
42990,,,,,,,0.0,1.0,0.0,38.0
42991,,,,,,,,,,
42992,,,,,,,,,,
42993,,,,,,,,0.0,,
42994,,,,,,,,,,
42995,,,,0.0,0.0,1.0,0.0,4.0,0.25,6.0
42996,,,,,,,,0.0,,
42997,,,,,,,,,,
42998,,,,,,,,,,
42999,,,,,,,,,,
43000,,,,,,,0.0,1.0,0.0,6.0
43001,,,,,,,,,,
43018,,,0.0,0.0,1.0,0.0,0.0,5.0,0.2,7.0
43025,,,,,0.0,1.0,1.0,3.0,0.6666666666666666,1.0
43026,,,,,,,,,,
43027,,,,,,,,,,
43055,,,,,,,,,,
43108,,,,,,,,,,
43195,,,,,,,0.0,1.0,0.0,34.0
43196,,,,,,,,,,
43197,,,,,,,,,,
43198,,,,,,,,0.0,,
43199,,,,,,,,,,
43200,,,,,,,,,,
43201,,,,,,,,,,
43202,,,,,,,,,,
43203,,,,,,,0.0,1.0,0.0,364.0
43204,,,,,,,,,,
43205,,,,,,,,,,
43206,,,,,,,,,,
43207,,,,,,,,,,
43208,,,,,,,,,,
43209,,,,,,,,,,
43210,,,,,,,,,,
43211,,,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909091,84.0
43212,,,,,,,,,,
43213,,,,,,,,,,
43214,,,,,,,,,,
43215,,,,,,,,,,
43216,,,,,,,,0.0,,
43217,,,,,,,,,,
43218,,,,,,,,,,
43219,,,,,,,,,,
43220,,,,,,,,,,
43221,,,,,,,,,,
43222,,,,,,,,,,
43223,,,,,,,,,,
43224,,,,,,,,0.0,,
43225,,,,,,,,,,
43226,,,,,,,,,,
43227,,,,,,,,,,
43229,,,,,,,,,,
43230,,,,,,,,,,
43231,,,,,,,,,,
43232,,,,,,,,,,
43233,,,,,,,,,,
43234,,,,,,,,,,
43235,,,0.0,1.0,0.0,0.0,0.0,7.0,0.14285714285714285,239.0
43236,,,,,,,,,,
43237,,,,,,,,0.0,,
43238,,,,,,,,,,
43239,,,,,,,,,,
43240,,,,,,,,,,
43241,,,,,,,,,,
43242,,,,,,,,,,
43243,,,,,,,,0.0,,
43244,,,,,,,,,,
43245,,,,,,,,,,
43246,,,,,,,,0.0,,
43247,,,,,,,,,,
43248,,,,,,,,,,
43249,,,,,,,,,,
43250,,,,,,,,,,
43251,,,,,,,,,,
43252,,,,,,,,,,
43253,,,,,,,,,,
43254,,,,,,,,,,
43255,,,,,,,,0.0,,
43256,,,,,,,,,,
43257,,,,,,,,,,
43258,,,,,,,,,,
43259,,,,,,,,,,
43260,,,,,,,,,,
43261,,,,,,,,,,
43262,,,,,,,,,,
43263,,,,,,,,,,
43264,,,,,,,,,,
43265,,,,,,,,,,
43266,,,,,,,,,,
43267,,,,,,,,,,
43268,,,,,,,,,,
43269,,,,,,,,,,
43270,,,,,,,,,,
43271,,,,,,,,,,
43272,,,,,,,,,,
43273,,,,,,,,,,
43274,,,,,,,,,,
43275,,,,,,,,,,
43276,,,,,,,,,,
43277,,,,,,,,,,
43278,,,,,,,,,,
43279,,,,,,,,,,
43280,26.0,766.0,0.0,1.0,0.0,1.0,0.0,34.0,0.4411764705882353,5.0
43281,,,,,,,,,,
43282,,,,,,,,,,
43283,,,,,,,,,,
43284,,,,,,,,,,
43285,,,,,,,,,,
43286,,,,,,,,,,
43287,,,,,,,,,,
43288,,,,,,,,,,
43289,,,,,,,,,,
43290,,,,,,,,,,
43291,,,,,,,,,,
43292,,,,,,,,,,
43293,,,,,,,,,,
43294,,,,,,,0.0,1.0,0.0,242.0
43295,,,,,,,0.0,1.0,0.0,364.0
43327,,,,,,,,,,
43328,,,,,,,,,,
43329,,,,,,0.0,0.0,2.0,0.0,49.0
43351,,,,,,,,,,
43352,,,,,,,,,,
43380,,,,,,,,,,
43538,,,,,,,,,,
43539,,,,,,,,0.0,,
43540,,,,,,,,,,
43541,,,,,,,,,,
43542,,,,,,,,,,
43543,,,,,,,,,,
43544,,,,,,,,,,
43545,,,,,,,,,,
43546,,,,,,,,,,
43547,,,,,,,,,,
43548,,,,,,,,,,
43549,,,,,,,,,,
43550,,,,,,,,0.0,,
43551,,,,,,,,,,
43552,,,,,,,,,,
43553,,,0.0,0.0,1.0,0.0,0.0,12.0,0.25,6.0
43554,,,,,0.0,1.0,1.0,3.0,0.6666666666666666,1.0
43555,,,,,,,,,,
43556,,,,,,,,,,
43557,,,,,,,,,,
43558,,,,,,,,,,
43559,,,0.0,1.0,0.0,0.0,0.0,13.0,0.23076923076923078,8.0
43560,,,,,,,,,,
43561,,,,,,,,,,
43562,,,,,,,,,,
43564,,,,,,,,,,
43565,,,,,,,,,,
43566,,,,,,,,,,
43567,,,,,,,,,,
43568,,,,,,,,,,
43569,,,,,,,,,,
43570,,,,,,,,,,
43571,,,,,,,,,,
43572,,,,,,,0.0,1.0,0.0,21.0
43573,,,,,,,,,,
43574,,,,,,,,,,
43575,,,,,,,,,,
43576,,,,,,,,,,
43577,,,,,,,,,,
43578,,,,,,,,,,
43579,,,,,,,,,,
43580,,,,,,,,,,
43581,,,,,,,,,,
43582,,,,,,,,,,
43583,,,,,,,,,,
43584,,,,,,,,,,
43585,,,,,,,,,,
43586,,,,,,,,,,
43587,,,,,,,,,,
43588,,,,,,,,,,
43589,,,,,,,,,,
43590,,,,,,,,,,
43591,,,,,,,,,,
43592,,,,,,,,,,
43593,,,,,,,,0.0,,
43594,,,,,,0.0,0.0,2.0,0.0,28.0
43595,,,,,,,,,,
43596,,,0.0,0.0,1.0,0.0,0.0,7.0,0.2857142857142857,70.0
43597,,,,,,,,0.0,,
43598,,,,,0.0,0.0,0.0,3.0,0.0,202.0
43599,,,,,,,,,,
43600,,,,,,,,,,
43601,,,,,,,,,,
43602,,,,,,,,,,
43603,,,,,,,0.0,1.0,0.0,36.0
43604,,,,,,0.0,0.0,2.0,0.0,7.0
43605,,,,,,,,0.0,,
43606,,,,,,,,,,
43607,,,,,,,,0.0,,
43608,,,,,,,,0.0,,
43641,,,,,,,,,,
43642,,,,,,,,,,
43643,,,,,,,,,,
43644,,,,,,,,,,
43645,,,,,0.0,0.0,0.0,3.0,0.0,7.0
43646,,,,,,,,0.0,,
43647,,,,,,,,,,
43648,,,,,,,1.0,1.0,1.0,2.0
43653,,,,,,,,,,
43846,,,,,,,,,,
43847,,,,,,,0.0,1.0,0.0,8.0
43848,,,,,,,,,,
43849,,,,,,,,,,
43850,,,,,,,,,,
43851,,,,,,,0.0,1.0,0.0,8.0
43852,,,,,,,,,,
43853,,,,,,,,,,
43854,,,,,,,,0.0,,
43855,,,,,,,,0.0,,
43856,,,,0.0,0.0,0.0,0.0,4.0,0.0,118.0
43857,,,,,,,,,,
43858,,,,,,,,,,
43859,,,,,,,,,,
43861,,,,,,,,,,
43862,,,,,,,,,,
43863,,,,,,,,,,
43864,,,,,,,,,,
43865,,,,,,,,,,
43866,,,,,,,,,,
43867,,,,,,,,,,
43868,,,,,,0.0,0.0,2.0,0.0,6.0
43869,,,,,,,,,,
43870,,,,,,,,,,
43871,,,,,,,,,,
43872,,,,,,,,,,
43873,,,,,,,,,,
43874,,,1.0,0.0,0.0,0.0,0.0,13.0,0.23076923076923078,12.0
43875,,,,,,,,0.0,,
43876,,,,,,,,,,
43877,,,,,,,,,,
43878,,,,,,,,,,
43879,,,,,,,,,,
43880,,,,,,,,,,
43881,,,,,,,,,,
43882,,,,,,,,,,
43883,,,,,,,,,,
43884,,,,,,,,,,
43885,,,,,,,,,,
43886,,,,,,,,,,
43887,,,,,,,,,,
43888,,,,,,,,,,
43889,,,,,,,,,,
43890,,,,,,,,,,
43891,,,,,,,,,,
43892,,,,,,,,,,
43893,,,,,,,,,,
43894,,,,,,,,,,
43895,,,,,,,,,,
43896,,,,,,,,0.0,,
43897,,,,,,,,,,
43898,,,,,,,,,,
43899,,,,,,,,,,
43900,,,,,,,,,,
43901,,,,,,,,,,
43902,,,,,,,,,,
43903,,,,,,,,,,
43904,,,,,,,,,,
43905,,,,,,,,,,
43906,,,,,,,,,,
43907,,,,,,,,,,
43908,,,,,,,,,,
43909,,,,,,,,,,
43910,,,,,,,,,,
43911,,,,,,,,,,
43912,,,,,,,,,,
43913,,,,,,,,,,
43914,,,,,,,,,,
43915,,,,,,,,,,
43916,,,,,,,,,,
43917,,,,,,,,,,
43918,,,,,,,,,,
43919,,,,,,1.0,0.0,2.0,0.5,62.0
43920,,,,,,,,,,
43921,,,,,,,,,,
43922,,,,,,,,,,
43923,,,,,,,,,,
43924,,,,,,,,,,
43925,,,,,,,,,,
43926,,,,,,,,0.0,,
43927,,,,,,,0.0,1.0,0.0,148.0
43928,,,0.0,0.0,0.0,0.0,0.0,8.0,0.125,49.0
43929,,,,,,,,,,
43930,,,,,,,,,,
43931,,,,,,0.0,0.0,2.0,0.0,7.0
43947,,,,,,,,,,
43948,,,,,,,0.0,1.0,0.0,56.0
43949,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,69.0
43950,51.0,591.0,0.0,0.0,0.0,0.0,0.0,44.0,0.5909090909090909,7.0
43951,,,,,,,0.0,1.0,0.0,248.0
43952,,,1.0,0.0,0.0,0.0,0.0,33.0,0.36363636363636365,7.0
43957,,,,,,,,,,
44105,,,,,,,,,,
44106,,,,,,,,,,
44143,,,,,,,,,,
44172,,,,,,,0.0,1.0,0.0,180.0
44173,,,,,,,,,,
44174,,,,,,,,,,
44175,,,,,,,,,,
44176,,,,,,,,,,
44177,,,,,,,,,,
44178,,,,,,,,,,
44179,,,,,,,,,,
44180,,,,,,,,,,
44181,,,,,,,,,,
44182,,,,,,,,,,
44183,,,,,,,,,,
44184,,,,,,,0.0,1.0,0.0,8.0
44185,,,,,,,,,,
44186,,,,,,,,0.0,,
44187,,,,,,,0.0,1.0,0.0,7.0
44188,,,,,,,,,,
44189,,,,,,,,,,
44190,,,,,,,,,,
44191,,,,,,,,,,
44192,,,,,,,,,,
44193,,,,,,,,,,
44194,,,,,,,,,,
44195,,,,,,,,,,
44196,,,,,,,,,,
44197,,,,,,,,,,
44198,,,,,,,,,,
44199,,,,,,,,,,
44200,,,,,,,,,,
44201,,,,,,,,,,
44202,,,,,,,,,,
44203,,,,,,,,,,
44204,,,,,,,,,,
44205,,,,,,,,,,
44206,,,,,0.0,0.0,0.0,3.0,0.0,14.0
44207,,,,,,,,,,
44208,,,,,,,,,,
44209,,,,,,,,,,
44210,,,,,,,,,,
44211,,,,,,,,,,
44212,,,,,,,,,,
44213,,,,,,,,,,
44214,,,,,,,,,,
44215,,,,,,,,,,
44217,,,0.0,1.0,0.0,1.0,0.0,6.0,0.3333333333333333,6.0
